{'Body': {'id': 2, 'msgid': 4, 'datetime': '2024-07-09T18:00:36', 'T': 28.75, 'RH': 41.52000046, 'P': 887.6900024, 'eVOC': 0.5, 'CO2': 592.5300293, 'PM25': 22}}
{'Body': {'id': 2, 'msgid': 37, 'datetime': '2024-07-09T18:33:45', 'T': 28.95000076, 'RH': 41.34000015, 'P': 887.5300293, 'eVOC': 0.50999999, 'CO2': 575.9099731, 'PM25': 26}}
{'Body': {'id': 2, 'msgid': 38, 'datetime': '2024-07-09T18:34:45', 'T': 28.94000053, 'RH': 41.09000015, 'P': 887.6300049, 'eVOC': 0.50999999, 'CO2': 573.3499756, 'PM25': 28}}
{'Body': {'id': 2, 'msgid': 39, 'datetime': '2024-07-09T18:35:46', 'T': 28.94000053, 'RH': 41.09000015, 'P': 887.6400146, 'eVOC': 0.5, 'CO2': 573.3499756, 'PM25': 18}}
{'Body': {'id': 2, 'msgid': 40, 'datetime': '2024-07-09T18:36:46', 'T': 28.90999985, 'RH': 41.50999832, 'P': 887.5700073, 'eVOC': 0.519999981, 'CO2': 583.2299805, 'PM25': 24}}
{'Body': {'id': 2, 'msgid': 41, 'datetime': '2024-07-09T18:37:46', 'T': 28.94000053, 'RH': 41.27000046, 'P': 887.3499756, 'eVOC': 0.50999999, 'CO2': 571.5999756, 'PM25': 18}}
{'Body': {'id': 2, 'msgid': 42, 'datetime': '2024-07-09T18:38:47', 'T': 29.05999947, 'RH': 41.31000137, 'P': 887.3900146, 'eVOC': 0.5, 'CO2': 571.6500244, 'PM25': 20}}
{'Body': {'id': 2, 'msgid': 43, 'datetime': '2024-07-09T18:39:47', 'T': 28.95000076, 'RH': 41.24000168, 'P': 887.4199829, 'eVOC': 0.5, 'CO2': 574.4000244, 'PM25': 24}}
{'Body': {'id': 2, 'msgid': 44, 'datetime': '2024-07-09T18:40:47', 'T': 29.10000038, 'RH': 41.40999985, 'P': 887.4699707, 'eVOC': 0.5, 'CO2': 600.0900269, 'PM25': 20}}
{'Body': {'id': 2, 'msgid': 45, 'datetime': '2024-07-09T18:41:47', 'T': 29.12000084, 'RH': 41.58000183, 'P': 887.5, 'eVOC': 0.5, 'CO2': 606.6199951, 'PM25': 26}}
{'Body': {'id': 2, 'msgid': 46, 'datetime': '2024-07-09T18:42:48', 'T': 29.10000038, 'RH': 41.38999939, 'P': 887.460022, 'eVOC': 0.529999971, 'CO2': 623.3499756, 'PM25': 26}}
{'Body': {'id': 2, 'msgid': 47, 'datetime': '2024-07-09T18:43:48', 'T': 29.17000008, 'RH': 41.34999847, 'P': 887.3699951, 'eVOC': 0.540000021, 'CO2': 635.5499878, 'PM25': 18}}
{'Body': {'id': 2, 'msgid': 48, 'datetime': '2024-07-09T18:44:48', 'T': 29.01000023, 'RH': 41.61999893, 'P': 887.3699951, 'eVOC': 0.519999981, 'CO2': 628.5200195, 'PM25': 18}}
{'Body': {'id': 2, 'msgid': 49, 'datetime': '2024-07-09T18:45:49', 'T': 29.01000023, 'RH': 41.61999893, 'P': 887.6400146, 'eVOC': 0.50999999, 'CO2': 628.5200195, 'PM25': 22}}
{'Body': {'id': 2, 'msgid': 50, 'datetime': '2024-07-09T18:46:49', 'T': 28.95999908, 'RH': 41.65999985, 'P': 887.5999756, 'eVOC': 0.519999981, 'CO2': 617.0900269, 'PM25': 18}}
{'Body': {'id': 2, 'msgid': 51, 'datetime': '2024-07-09T18:47:49', 'T': 28.97999954, 'RH': 41.50999832, 'P': 887.4899902, 'eVOC': 0.5, 'CO2': 606.8499756, 'PM25': 28}}
{'Body': {'id': 2, 'msgid': 52, 'datetime': '2024-07-09T18:48:49', 'T': 28.92000008, 'RH': 41.59000015, 'P': 887.460022, 'eVOC': 0.50999999, 'CO2': 581.6699829, 'PM25': 24}}
{'Body': {'id': 2, 'msgid': 53, 'datetime': '2024-07-09T18:49:50', 'T': 28.87000084, 'RH': 42.34000015, 'P': 887.4799805, 'eVOC': 0.519999981, 'CO2': 600.0999756, 'PM25': 26}}
{'Body': {'id': 2, 'msgid': 54, 'datetime': '2024-07-09T18:50:50', 'T': 28.87000084, 'RH': 41.79000092, 'P': 887.460022, 'eVOC': 0.540000021, 'CO2': 521.4199829, 'PM25': 12}}
{'Body': {'id': 2, 'msgid': 55, 'datetime': '2024-07-09T18:51:50', 'T': 29.04999924, 'RH': 42.00999832, 'P': 887.3900146, 'eVOC': 0.5, 'CO2': 634.7299805, 'PM25': 26}}
{'Body': {'id': 2, 'msgid': 56, 'datetime': '2024-07-09T18:52:51', 'T': 28.92000008, 'RH': 41.84000015, 'P': 887.25, 'eVOC': 0.540000021, 'CO2': 636.2600098, 'PM25': 16}}
{'Body': {'id': 2, 'msgid': 57, 'datetime': '2024-07-09T18:53:51', 'T': 28.97999954, 'RH': 41.81000137, 'P': 887.2600098, 'eVOC': 0.519999981, 'CO2': 627.2700195, 'PM25': 14}}
{'Body': {'id': 2, 'msgid': 58, 'datetime': '2024-07-09T18:54:51', 'T': 28.95000076, 'RH': 41.86999893, 'P': 887.6799927, 'eVOC': 0.5, 'CO2': 610.6400146, 'PM25': 24}}
{'Body': {'id': 2, 'msgid': 59, 'datetime': '2024-07-09T18:55:51', 'T': 28.98999977, 'RH': 41.93999863, 'P': 887.4199829, 'eVOC': 0.519999981, 'CO2': 617.9500122, 'PM25': 20}}
