Time,Temp,RH,Pres,VOC,CO2,PM25
2024-07-06T19:39:33,26.5100002,30.7199993,889.090026,0.54000002,592.,8
2024-07-06T19:40:33,26.4799995,30.9099998,889.109985,0.5099999,597.270019,12
2024-07-06T19:41:33,26.5200004,30.6200008,889.099975,0.51999998,595.650024,12
2024-07-06T19:42:34,26.5200004,30.6200008,889.109985,0.54000002,595.650024,14
2024-07-06T19:43:34,26.5499992,31.1299991,889.099975,0.54000002,605.669982,10
2024-07-06T19:44:35,26.5200004,30.7199993,889.090026,0.52999997,609.109985,14
2024-07-06T19:45:35,26.4400005,30.9099998,889.099975,0.52999997,576.869995,12
2024-07-06T19:46:36,26.3999996,30.6700000,889.090026,0.54000002,541.549987,10
2024-07-06T19:47:36,26.3199996,31.0100002,889.090026,0.55000001,506.790008,12
2024-07-06T19:48:37,26.3700008,30.8500003,889.090026,0.52999997,2510.80004,10
2024-07-06T19:49:37,26.5200004,30.2800006,889.090026,0.51999998,853.830017,10
2024-07-06T19:50:37,26.5799999,30.3099994,889.090026,0.,545.179992,12
2024-07-06T19:51:38,26.5699996,30.9200000,889.130004,0.52999997,594.570007,10
2024-07-06T19:52:38,26.6000003,30.3999996,889.130004,0.51999998,597.349975,14
2024-07-06T19:53:39,26.6000003,30.3999996,889.130004,0.52999997,597.349975,8
2024-07-06T19:54:39,26.5799999,30.3600006,889.119995,0.52999997,587.849975,10
2024-07-06T19:55:40,26.6200008,30.3799991,889.159973,0.54000002,569.630004,10
2024-07-06T19:56:40,26.6000003,30.3700008,889.169982,0.57999998,572.719970,14
2024-07-06T19:57:40,26.5799999,30.4099998,889.169982,0.58999997,566.669982,12
2024-07-06T19:58:41,26.5200004,30.2,889.159973,0.56999999,568.640014,14
2024-07-06T19:59:41,26.5100002,30.4200000,889.190002,0.57999998,564.570007,8
2024-07-06T20:00:42,26.5100002,30.4699993,889.229980,0.57999998,568.510009,10
2024-07-06T20:01:42,26.4300003,31.3199996,889.21002,0.56999999,574.409973,8
2024-07-06T20:02:43,26.5200004,30.7999992,889.219970,0.52999997,576.590026,12
2024-07-06T20:03:43,26.5799999,30.4300003,889.21002,0.51999998,570.919982,8
2024-07-06T20:04:43,26.5799999,30.4300003,889.219970,0.52999997,570.919982,12
2024-07-06T20:05:44,26.7000007,30.4699993,889.200012,0.52999997,567.969970,8
2024-07-06T20:06:44,26.6800003,30.6900005,889.229980,0.55000001,568.849975,14
2024-07-06T20:07:45,26.7299995,30.2999992,889.200012,0.54000002,568.929992,10
2024-07-06T20:08:45,26.7399997,30.5200004,889.229980,0.52999997,569.320007,12
2024-07-06T20:09:46,26.7099990,30.5799999,889.200012,0.54000002,573.049987,12
2024-07-06T20:10:46,26.7099990,30.5900001,889.200012,0.54000002,574.570007,12
2024-07-06T20:11:46,26.6700000,30.4400005,889.229980,0.55000001,579.190002,14
2024-07-06T20:12:47,26.6499996,30.5599994,889.219970,0.55000001,574.929992,16
2024-07-06T20:13:47,26.6499996,30.2600002,889.239990,0.55000001,570.400024,10
2024-07-06T20:14:48,26.6499996,30.2600002,889.239990,0.54000002,570.400024,8
2024-07-06T20:15:48,26.6399993,30.6700000,889.2,0.56000000,577.140014,10
2024-07-06T20:16:48,26.5799999,30.3299999,889.2,0.55000001,570.530029,16
2024-07-06T20:17:49,26.6000003,30.6800003,889.2,0.54000002,574.559997,12
2024-07-06T20:18:49,26.5400009,30.3999996,889.229980,0.51999998,570.109985,10
2024-07-06T20:19:50,26.5499992,30.8299999,889.219970,0.54000002,565.059997,12
2024-07-06T20:20:50,26.6000003,30.4200000,889.229980,0.55000001,572.78997,10
2024-07-06T20:21:51,26.5499992,30.9899997,889.200012,0.57999998,575.400024,14
2024-07-06T20:22:51,26.6000003,30.5799999,889.239990,0.57999998,577.869995,12
2024-07-06T20:23:52,26.5400009,30.6200008,889.2,0.57999998,578.880004,18
2024-07-06T20:24:52,26.5699996,30.9099998,889.200012,0.60000002,581.130004,12
2024-07-06T20:25:52,26.5699996,30.9099998,889.239990,0.61000001,581.130004,12
2024-07-06T20:26:53,26.6100006,30.6299991,889.229980,0.62000000,584.630004,14
2024-07-06T20:27:53,26.6399993,30.3999996,889.219970,0.62999999,583.159973,8
2024-07-06T20:28:54,26.5699996,30.7199993,889.219970,0.62999999,584.950012,8
2024-07-06T20:29:54,26.5699996,30.6399993,889.239990,0.62999999,579.28997,12
2024-07-06T20:31:55,26.5799999,30.8999996,889.229980,0.68000000,592.309997,14
2024-07-06T20:32:55,26.6100006,30.8299999,889.239990,0.68000000,588.169982,8
2024-07-06T20:33:56,26.6499996,30.6200008,889.239990,0.68999999,601.169982,18
2024-07-06T20:34:56,26.6399993,30.7099990,889.2,0.70999997,605.809997,8
2024-07-06T20:35:57,26.6800003,30.6700000,889.270019,0.69999998,605.080017,12
2024-07-06T20:36:57,26.6800003,30.6700000,889.270019,0.70999997,605.080017,8
2024-07-06T20:37:58,26.5200004,30.4799995,889.299987,0.68999999,600.070007,12
2024-07-06T20:38:58,26.5699996,30.6399993,889.320007,0.72000002,602.21002,16
2024-07-06T20:39:59,26.5799999,30.6800003,889.320007,0.72000002,602.28997,8
2024-07-06T20:40:59,26.6100006,30.7800006,889.330017,0.70999997,600.419982,8
2024-07-06T20:41:59,26.6200008,30.4500007,889.309997,0.72000002,598.78997,8
2024-07-06T20:43:00,26.6200008,30.6000003,889.320007,0.72000002,598.2,10
2024-07-06T20:44:00,26.5499992,30.9500007,889.320007,0.7400000,592.559997,8
2024-07-06T20:45:01,26.6000003,30.7,889.340026,0.76999998,594.7,12
2024-07-06T20:46:01,26.5400009,30.7399997,889.380004,0.73000001,589.200012,12
2024-07-06T20:47:02,26.5400009,30.7399997,889.349975,0.66000002,589.200012,6
2024-07-06T20:48:02,26.5699996,30.7299995,889.349975,0.62000000,589.840026,10
2024-07-06T20:49:03,26.4699993,30.9599990,889.349975,0.67000001,592.640014,14
2024-07-06T20:50:03,26.4799995,31.2,889.359985,0.66000002,592.719970,12
2024-07-06T20:51:03,26.4400005,31.3799991,889.349975,0.69999998,593.440002,10
2024-07-06T20:52:04,26.3700008,31.1800003,889.340026,0.70999997,588.549987,12
2024-07-06T20:53:04,26.4300003,31.0200004,889.359985,0.66000002,591.830017,16
2024-07-06T20:54:05,26.4400005,31.1200008,889.369995,0.62999999,587.169982,12
2024-07-06T20:55:05,26.4799995,31.0400009,889.400024,0.64999997,581.770019,12
2024-07-06T20:56:05,26.5200004,31.0699996,889.429992,0.68999999,572.690002,10
2024-07-06T20:57:06,26.4400005,31.0400009,889.419982,0.63999998,573.2,8
2024-07-06T20:58:06,26.4400005,31.0400009,889.419982,0.62999999,573.2,10
2024-07-06T20:59:07,26.4300003,30.9699993,889.429992,0.69999998,569.549987,10
2024-07-06T21:00:07,26.4400005,30.8999996,889.440002,0.70999997,568.549987,12
2024-07-06T21:01:08,26.3999996,30.9899997,889.419982,0.69999998,56,10
2024-07-06T21:02:08,26.2900009,3,889.390014,0.63999998,568.049987,12
2024-07-06T21:03:08,26.3400001,31.0699996,889.440002,0.68999999,565.169982,18
2024-07-06T21:04:09,26.3700008,31.3099994,889.409973,0.7599999,564.940002,16
2024-07-06T21:05:09,26.3299999,30.9699993,889.429992,0.72000002,562.479980,10
2024-07-06T21:06:10,26.3600006,30.9400005,889.450012,0.69999998,559.78997,10
2024-07-06T21:07:10,26.2700004,31.0799999,889.46002,0.64999997,562.349975,12
2024-07-06T21:08:11,26.2600002,3,889.469970,0.62000000,551.78997,10
2024-07-06T21:09:11,26.2600002,3,889.479980,0.62999999,551.78997,14
2024-07-06T21:10:11,26.2700004,31.1100006,889.489990,0.64999997,548.909973,10
2024-07-06T21:11:12,26.2700004,31.0900001,889.520019,0.60000002,550.130004,12
2024-07-06T21:12:12,26.2299995,31.2299995,889.53997,0.56999999,549.030029,12
2024-07-06T21:13:13,26.1900005,31.3700008,889.530029,0.55000001,549.049987,12
2024-07-06T21:14:13,26.2000007,31.3700008,889.,0.54000002,545.400024,12
2024-07-06T21:15:14,26.2000007,31.3999996,889.,0.56000000,542.020019,14
2024-07-06T21:16:14,26.1700000,31.5599994,889.53997,0.55000001,545.2,10
2024-07-06T21:17:14,26.1000003,31.6800003,889.559997,0.,538.929992,10
2024-07-06T21:18:15,26.0499992,31.8799991,889.559997,0.5099999,536.010009,10
2024-07-06T21:19:15,26.0499992,31.8799991,889.570007,0.,536.010009,18
2024-07-06T21:20:16,2,31.9300003,889.570007,0.,537.070007,10
2024-07-06T21:21:16,25.9799995,32.0999984,889.590026,0.51999998,533.419982,14
2024-07-06T21:22:17,25.9899997,32.0600013,889.599975,0.5099999,533.489990,12
2024-07-06T21:23:17,2,32.0400009,889.609985,0.,533.669982,14
2024-07-06T21:24:18,25.9300003,32.1100006,889.630004,0.5099999,529.809997,12
2024-07-06T21:25:18,25.9500007,34.6500015,889.640014,0.5099999,544.440002,10
2024-07-06T21:26:19,25.9799995,34.6199989,889.650024,0.54000002,578.650024,8
2024-07-06T21:27:19,2,34.6199989,889.640014,0.58999997,622.080017,10
2024-07-06T21:28:19,26.0499992,34.6300010,889.640014,0.66000002,626.609985,10
2024-07-06T21:29:20,26.0499992,34.0900001,889.659973,0.72000002,625.479980,14
2024-07-06T21:30:20,26.0499992,34.0900001,889.669982,0.77999997,625.479980,10
2024-07-06T21:32:21,26.0900001,35.3499984,889.669982,0.93999999,644.,12
2024-07-06T21:33:22,26.1200008,35.0099983,889.659973,1.09000003,643.010009,8
2024-07-06T21:34:22,26.1700000,35.5400009,889.690002,1.21000003,656.979980,10
2024-07-06T21:35:22,26.1200008,34.6300010,889.679992,1.44000005,653.840026,6
2024-07-06T21:36:23,26.1700000,35.1199989,889.700012,1.61000001,668.280029,12
2024-07-06T21:37:23,26.1200008,34.7700004,889.700012,1.83000004,662.28997,10
2024-07-06T21:38:24,26.1299991,34.6699981,889.729980,2.09999990,660.679992,10
2024-07-06T21:39:24,26.0599994,34.7799987,889.729980,2.38000011,658.260009,14
2024-07-06T21:40:25,26.0599994,34.7799987,889.729980,2.52999997,658.260009,12
2024-07-06T21:41:25,26.1599998,35.2,889.7,2.67000007,665.099975,8
2024-07-06T21:42:25,26.1499996,34.6800003,889.770019,2.93000006,663.510009,14
2024-07-06T21:43:26,26.1599998,34.6100006,889.78997,3.20000004,662.46002,10
2024-07-06T21:44:26,26.1000003,34.6300010,889.770019,3.46000003,664.510009,12
2024-07-06T21:45:27,26.1000003,34.9599990,889.770019,3.51999998,664.760009,12
2024-07-06T21:46:27,26.0799999,34.7,889.809997,3.85999989,659.400024,10
2024-07-06T21:47:28,26.0300006,34.7700004,889.809997,3.9900000,656.200012,12
2024-07-06T21:48:28,2,34.7900009,889.809997,4.23000001,653.119995,16
2024-07-06T21:49:28,26.0599994,34.8600006,889.799987,4.40000009,657.770019,8
2024-07-06T21:50:29,26.0499992,34.8100013,889.799987,4.71000003,656.469970,12
2024-07-06T21:51:29,26.0499992,34.8100013,889.809997,4.96000003,656.469970,12
2024-07-06T21:52:30,25.9599990,34.8300018,889.799987,5.19000005,655.070007,8
2024-07-06T21:53:30,25.9799995,34.8300018,889.809997,5.46000003,656.559997,10
2024-07-06T21:54:31,25.9799995,34.8699989,889.840026,5.57000017,651.659973,14
2024-07-06T21:55:31,25.9500007,34.8800010,889.849975,5.7199997,649.770019,10
2024-07-06T21:56:31,2,34.9599990,889.869995,5.86999988,647.729980,6
2024-07-06T21:57:32,26.0300006,35.0400009,889.880004,6.03999996,655.450012,10
2024-07-06T21:58:32,26.1200008,34.9199981,889.900024,5.92000007,657.070007,12
2024-07-06T21:59:33,26.0900001,34.7400016,889.890014,6.05999994,659.679992,10
2024-07-06T22:00:33,26.0200004,34.7700004,889.919982,6.98000001,661.070007,8
2024-07-06T22:01:34,26.1499996,34.5999984,889.929992,7.07999992,664.299987,10
2024-07-06T22:02:34,26.1499996,34.5999984,889.940002,7.17000007,664.299987,8
2024-07-06T22:03:34,26.1700000,34.5499992,889.969970,7.59000015,663.650024,14
2024-07-06T22:04:35,26.1700000,34.7,889.96002,6.36999988,666.700012,10
2024-07-06T22:05:35,25.9799995,33.4399986,89,5.30000019,662.780029,12
2024-07-06T22:06:36,25.9500007,33.9900016,89,4.98000001,653.989990,14
2024-07-06T22:07:36,25.9799995,33.8300018,890.03997,4.44000005,628.190002,14
2024-07-06T22:08:37,25.9500007,33.7099990,890.03997,3.98000001,585.940002,14
2024-07-06T22:09:37,25.8400001,33.7,890.020019,3.61999988,579.390014,14
2024-07-06T22:10:38,25.8700008,33.8400001,890.049987,3.34999990,567.599975,10
2024-07-06T22:11:38,25.7099990,33.6599998,890.03997,2.98000001,558.760009,14
2024-07-06T22:12:38,25.7099990,33.6599998,890.03997,2.71000003,558.760009,16
2024-07-06T22:13:39,25.7399997,33.8100013,890.010009,2.61999988,549.700012,12
2024-07-06T22:14:39,25.7800006,33.8699989,890.030029,2.39000010,546.770019,14
2024-07-06T22:15:40,25.8099994,33.5900001,890.03997,2.26999998,537.099975,16
2024-07-06T22:16:40,25.8400001,33.6300010,890.020019,2.06999993,537.929992,16
2024-07-06T22:17:41,25.8099994,33.5099983,890.030029,1.97000002,532.650024,12
2024-07-06T22:18:41,25.8199996,33.6300010,890.03997,1.87000000,537.489990,14
2024-07-06T22:19:42,25.8099994,33.9000015,890.059997,1.80999994,532.849975,10
2024-07-06T22:20:42,25.7800006,33.6899986,890.080017,1.7599999,536.190002,8
2024-07-06T22:21:42,25.8199996,33.7900009,890.090026,1.7599999,542.78997,12
2024-07-06T22:22:43,25.8099994,33.8699989,890.090026,1.69000005,541.489990,14
2024-07-06T22:23:43,25.8099994,33.8699989,890.099975,1.66999995,541.489990,10
2024-07-06T22:24:44,25.7199993,33.9000015,890.119995,1.58000004,544.950012,14
2024-07-06T22:25:44,25.6800003,33.9599990,890.099975,1.57000005,547.780029,14
2024-07-06T22:26:45,25.6299991,34.1100006,890.099975,1.59000003,550.969970,18
2024-07-06T22:27:45,25.6299991,34.1399993,890.119995,1.61000001,553.219970,10
2024-07-06T22:28:45,25.6000003,34.1199989,890.130004,1.64999997,554.119995,12
2024-07-06T22:29:46,25.5499992,34.1100006,890.109985,1.61000001,556.479980,12
2024-07-06T22:30:46,25.5699996,34.2400016,890.140014,1.60000002,558.929992,12
2024-07-06T22:32:47,25.4699993,34.2200012,890.159973,1.57000005,562.270019,20
2024-07-06T22:33:48,25.4699993,34.2200012,890.150024,1.61000001,562.270019,12
2024-07-06T22:34:48,25.4400005,34.2599983,890.140014,1.47000002,557.080017,16
2024-07-06T22:35:48,25.3299999,34.5200004,890.140014,1.44000005,552.690002,14
2024-07-06T22:36:49,25.2900009,34.6199989,890.159973,1.46000003,551.309997,8
2024-07-06T22:37:49,25.2999992,34.5800018,890.169982,1.47000002,547.830017,12
2024-07-06T22:38:50,25.2700004,34.5900001,890.150024,1.48000001,546.059997,10
2024-07-06T22:39:50,25.2999992,34.5600013,890.140014,1.4900000,546.78997,16
2024-07-06T22:40:51,25.2900009,34.6199989,890.150024,1.46000003,547.900024,18
2024-07-06T22:41:51,25.2700004,34.6199989,890.150024,1.42999994,553.71002,16
2024-07-06T22:42:52,25.2999992,34.6199989,890.169982,1.45000004,554.03997,10
2024-07-06T22:43:52,25.2999992,34.5900001,890.179992,1.4900000,554.419982,10
2024-07-06T22:44:52,25.2999992,34.5900001,890.190002,1.47000002,554.419982,20
2024-07-06T22:45:53,25.2299995,34.6500015,890.179992,1.42999994,558.349975,16
2024-07-06T22:46:53,25.1800003,34.8499984,890.179992,1.42999994,562.340026,10
2024-07-06T22:47:54,25.2000007,34.8199996,890.190002,1.39999997,559.880004,12
2024-07-06T22:48:54,25.1599998,34.8600006,890.190002,1.41999995,561.530029,14
2024-07-06T22:49:55,25.1900005,34.8400001,890.219970,1.48000001,556.030029,14
2024-07-06T22:50:55,25.1800003,34.9300003,890.21002,1.57000005,547.359985,18
2024-07-06T22:51:55,25.1599998,35.0099983,890.229980,1.69000005,556.359985,16
2024-07-06T22:52:56,25.1000003,35.1199989,890.219970,1.65999996,555.919982,20
2024-07-06T22:53:56,25.0599994,35.3899993,890.229980,1.67999994,560.469970,10
2024-07-06T22:54:57,25.0900001,35.4500007,890.239990,1.7,558.309997,12
2024-07-06T22:55:57,25.0900001,35.4500007,890.2,1.73000001,558.309997,12
2024-07-06T22:56:58,25.1000003,35.4599990,890.2,1.7,550.729980,10
2024-07-06T22:57:58,25.1200008,35.3300018,890.280029,1.80999994,550.840026,14
2024-07-06T22:58:58,25.0900001,35.7599983,890.280029,1.78999996,559.280029,12
2024-07-06T22:59:59,25.2600002,37.0699996,890.270019,1.72000002,565.510009,16
2024-07-06T23:00:59,25.2,35.9799995,890.28997,1.84000003,573.599975,14
2024-07-06T23:02:00,25.2999992,36.0999984,890.280029,1.87000000,571.650024,14
2024-07-06T23:03:00,25.2999992,35.2799987,890.270019,1.7599999,563.130004,18
2024-07-06T23:04:01,25.3199996,35.4599990,890.280029,1.72000002,568.159973,16
2024-07-06T23:05:01,25.3400001,35.2900009,890.28997,1.66999995,558.140014,16
2024-07-06T23:06:01,25.3400001,35.2900009,890.260009,1.67999994,558.140014,18
2024-07-06T23:07:02,25.3700008,35.3400001,890.270019,1.63999998,554.270019,20
2024-07-06T23:08:02,25.3999996,35.1800003,890.270019,1.61000001,556.570007,18
2024-07-06T23:09:03,25.3600006,35.1899986,890.260009,1.65999996,566.650024,12
2024-07-06T23:10:03,25.4099998,35.2799987,890.239990,1.60000002,571.659973,14
2024-07-06T23:11:04,25.4400005,35.5999984,890.229980,1.5099999,575.2,12
2024-07-06T23:12:04,25.3299999,35.6800003,890.2,1.46000003,575.219970,18
2024-07-06T23:13:04,25.3199996,35.1699981,890.2,1.38999998,575.640014,12
2024-07-06T23:14:05,25.3400001,35.2299995,890.219970,1.38999998,580.080017,16
2024-07-06T23:15:05,25.3400001,35.3499984,890.229980,1.29999995,581.609985,8
2024-07-06T23:16:06,25.3799991,35.2299995,890.219970,1.32000005,574.869995,18
2024-07-06T23:17:06,25.3799991,35.2299995,890.229980,1.33000004,574.869995,22
2024-07-06T23:18:07,25.4300003,3,890.190002,1.40999996,584.080017,12
2024-07-06T23:19:07,25.3999996,35.3300018,890.190002,1.37000000,595.619995,10
2024-07-06T23:20:07,25.3400001,35.1500015,890.219970,1.38999998,593.96002,10
2024-07-06T23:21:08,25.3799991,35.1599998,890.219970,1.33000004,579.119995,12
2024-07-06T23:22:08,25.3799991,35.4399986,890.21002,1.29999995,592.599975,16
2024-07-06T23:23:09,25.3299999,35.3899993,890.190002,1.2,586.640014,10
2024-07-06T23:24:09,25.4300003,35.3300018,890.190002,1.2599999,591.78997,10
2024-07-06T23:25:10,25.4300003,35.0699996,890.200012,1.23000001,593.549987,18
2024-07-06T23:26:10,25.,35.3199996,890.150024,1.28999996,592.919982,10
2024-07-06T23:27:11,25.,35.3199996,890.179992,1.20000004,592.919982,12
2024-07-06T23:28:11,25.4799995,35.3400001,890.150024,1.23000001,587.989990,12
2024-07-06T23:29:12,25.4799995,35.1699981,890.159973,1.20000004,590.450012,10
2024-07-06T23:30:12,25.4799995,35.,890.130004,1.2400000,595.929992,14
2024-07-06T23:31:13,25.5699996,35.1500015,890.130004,1.28999996,596.690002,10
2024-07-06T23:33:13,25.5499992,35.2799987,890.109985,1.35000002,598.080017,14
2024-07-06T23:34:14,25.5100002,36.2999992,890.130004,1.42999994,619.520019,8
2024-07-06T23:35:14,25.5699996,35.0999984,890.130004,1.46000003,618.440002,18
2024-07-06T23:36:15,25.5499992,35.2299995,890.150024,1.47000002,612.219970,16
2024-07-06T23:37:15,25.5400009,35.2700004,890.159973,1.5099999,613.270019,18
2024-07-06T23:38:16,25.5400009,35.2700004,890.150024,1.48000001,613.270019,14
2024-07-06T23:39:16,25.4599990,35.3100013,890.21002,1.41999995,607.969970,10
2024-07-06T23:40:16,25.4400005,35.4300003,890.21002,1.29999995,603.940002,16
2024-07-06T23:41:17,25.4099998,35.7599983,890.190002,1.33000004,598.080017,12
2024-07-06T23:42:17,25.3999996,35.5499992,890.200012,1.27999997,600.030029,18
2024-07-06T23:43:18,25.3700008,35.6100006,890.239990,1.26999998,597.669982,16
2024-07-06T23:44:18,25.3999996,36.0499992,890.21002,1.2599999,598.479980,16
2024-07-06T23:45:18,25.3199996,35.8300018,890.229980,1.22000002,597.869995,20
2024-07-06T23:46:19,25.3799991,36.1699981,890.219970,1.2599999,599.919982,10
2024-07-06T23:47:19,25.3400001,35.9199981,890.219970,1.2400000,599.940002,18
2024-07-06T23:48:20,25.3400001,35.9199981,890.239990,1.19000005,599.940002,12
2024-07-06T23:49:20,25.3299999,36.1699981,890.21002,1.23000001,602.21002,12
2024-07-06T23:50:21,25.3600006,36.0299987,890.2,1.20000004,607.719970,18
2024-07-06T23:51:21,25.3299999,36.1199989,890.2,1.19000005,598.96002,12
2024-07-06T23:52:22,25.3299999,36.0400009,890.229980,1.19000005,592.630004,20
2024-07-06T23:53:22,25.2900009,35.7999992,890.21002,1.13999998,593.799987,14
2024-07-06T23:54:22,25.2600002,35.9199981,890.200012,1.10000002,593.2,14
2024-07-06T23:55:23,25.2700004,35.9000015,890.239990,1.04999995,580.799987,10
2024-07-06T23:56:23,25.2,3,890.190002,1.07000005,579.549987,14
2024-07-06T23:57:24,25.2700004,35.7700004,890.200012,1.03999996,578.609985,8
2024-07-06T23:58:24,25.2,36.4000015,890.219970,0.98000001,588.830017,18
2024-07-06T23:59:25,25.2,36.4000015,890.229980,1.01999998,588.830017,12
2024-07-07T00:00:25,25.2900009,36.0099983,890.21002,1.02999997,590.030029,14
2024-07-07T00:01:26,25.2700004,35.5900001,890.190002,0.94999998,593.989990,16
2024-07-07T00:02:26,25.1800003,35.4599990,890.200012,0.88999998,589.140014,12
2024-07-07T00:03:26,25.2000007,35.7299995,890.179992,0.87000000,585.419982,16
2024-07-07T00:04:27,25.1800003,35.5999984,890.21002,0.86000001,581.429992,18
2024-07-07T00:05:27,25.1599998,35.6899986,890.21002,0.85000002,581.059997,10
2024-07-07T00:06:28,25.2,36.0999984,890.229980,0.86000001,582.440002,10
2024-07-07T00:07:28,25.2199993,35.7299995,890.229980,0.83999997,580.520019,12
2024-07-07T00:08:29,25.1599998,35.5900001,890.219970,0.82999998,587.200012,14
2024-07-07T00:09:29,25.1599998,35.5900001,890.21002,0.82999998,587.200012,16
2024-07-07T00:10:30,25.2199993,35.9700012,890.200012,0.83999997,590.380004,18
2024-07-07T00:11:30,25.2199993,35.6800003,890.219970,0.82999998,593.179992,18
2024-07-07T00:12:30,25.1599998,35.7000007,890.229980,0.80000001,587.609985,14
2024-07-07T00:13:31,25.2,35.6100006,890.239990,0.81999999,585.030029,10
2024-07-07T00:14:31,25.2000007,35.5900001,890.219970,0.79000002,584.380004,10
2024-07-07T00:15:32,25.1800003,35.7400016,890.21002,0.76999998,583.830017,14
2024-07-07T00:16:32,25.1200008,35.8199996,890.21002,0.73000001,580.7,10
2024-07-07T00:17:33,25.0300006,36.1300010,890.190002,0.70999997,582.489990,20
2024-07-07T00:18:33,25.0300006,35.7,890.200012,0.67000001,584.299987,12
2024-07-07T00:19:33,25.0200004,35.8499984,890.179992,0.63999998,580.349975,18
2024-07-07T00:20:34,25.0200004,35.8499984,890.179992,0.62000000,580.349975,12
2024-07-07T00:21:34,24.9899997,35.8800010,890.179992,0.63999998,582.530029,14
2024-07-07T00:22:35,25.0599994,35.7000007,890.179992,0.61000001,581.830017,12
2024-07-07T00:23:35,25.1200008,35.7900009,890.190002,0.60000002,580.070007,16
2024-07-07T00:24:36,25.1299991,35.6300010,890.21002,0.57999998,578.479980,12
2024-07-07T00:25:36,25.1299991,35.9099998,890.200012,0.55000001,580.28997,10
2024-07-07T00:26:36,25.0799999,35.9099998,890.21002,0.56000000,57,16
2024-07-07T00:27:37,25.1800003,36.1899986,890.179992,0.54000002,576.400024,16
2024-07-07T00:28:37,25.2000007,36.2299995,890.169982,0.56999999,583.,14
2024-07-07T00:29:38,25.2000007,36.0400009,890.200012,0.57999998,585.78997,10
2024-07-07T00:30:38,25.2000007,36.0400009,890.190002,0.58999997,585.78997,12
2024-07-07T00:31:38,25.2299995,35.8100013,890.200012,0.61000001,589.690002,6
2024-07-07T00:33:39,25.3299999,35.7400016,890.140014,0.64999997,593.799987,12
2024-07-07T00:34:40,25.2,35.9099998,890.169982,0.67000001,598.690002,14
2024-07-07T00:35:40,25.2900009,35.6699981,890.179992,0.66000002,596.369995,12
2024-07-07T00:36:41,25.2700004,35.5600013,890.179992,0.70999997,598.099975,12
2024-07-07T00:37:41,25.2600002,35.5200004,890.179992,0.7400000,591.510009,14
2024-07-07T00:38:42,25.2700004,35.4199981,890.190002,0.7599999,588.280029,14
2024-07-07T00:39:42,25.1800003,35.5600013,890.179992,0.7599999,579.369995,12
2024-07-07T00:40:42,25.2600002,35.4300003,890.200012,0.77999997,577.619995,10
2024-07-07T00:41:43,25.2600002,35.4300003,890.200012,0.85000002,577.619995,14
2024-07-07T00:42:43,25.2199993,35.5099983,890.21002,0.88999998,57,10
2024-07-07T00:43:44,25.1900005,35.7299995,890.21002,0.97000002,571.690002,12
2024-07-07T00:44:44,25.2600002,35.8600006,890.219970,1.05999994,572.760009,16
2024-07-07T00:45:45,25.3199996,35.6800003,890.219970,1.16999995,573.690002,6
2024-07-07T00:46:45,25.3400001,36.3499984,890.219970,1.2400000,576.140014,14
2024-07-07T00:47:45,25.3999996,35.6699981,890.21002,1.38999998,581.03997,14
2024-07-07T00:48:46,25.4699993,35.5800018,890.21002,1.52999997,586.169982,8
2024-07-07T00:49:46,25.5100002,35.4399986,890.229980,1.69000005,599.520019,12
2024-07-07T00:50:47,25.,35.4300003,890.200012,1.84000003,624.520019,12
2024-07-07T00:51:47,25.,35.4799995,890.229980,1.97000002,625.28997,8
2024-07-07T00:52:48,25.,35.4799995,890.219970,2.2400000,625.28997,14
2024-07-07T00:53:48,25.5100002,35.4599990,890.2,2.33999991,627.169982,12
2024-07-07T00:54:49,25.5699996,35.,890.229980,2.4900000,634.830017,10
2024-07-07T00:55:49,25.5799999,35.5200004,890.2,2.73000001,626.690002,12
2024-07-07T00:56:49,25.6100006,35.5299987,890.229980,2.88000011,631.590026,14
2024-07-07T00:57:50,25.6299991,35.5200004,890.239990,3.06999993,632.070007,8
2024-07-07T00:58:50,25.6499996,35.4900016,890.229980,3.32999992,631.630004,12
2024-07-07T00:59:51,25.6499996,35.4900016,890.239990,3.48000001,631.669982,8
2024-07-07T01:00:51,25.6399993,35.6599998,890.200012,3.70000004,634.859985,10
2024-07-07T01:01:52,25.6299991,35.6599998,890.239990,3.98000001,642.760009,12
2024-07-07T01:02:52,25.6299991,35.6599998,890.229980,4.32000017,642.760009,10
2024-07-07T01:04:53,25.6499996,35.6100006,890.190002,4.82000017,65,10
2024-07-07T01:05:53,25.6700000,35.5600013,890.21002,5.05999994,652.820007,12
2024-07-07T01:06:54,25.6700000,35.5499992,890.200012,5.38999986,658.719970,10
2024-07-07T01:07:54,25.6399993,35.5900001,890.200012,5.67000007,658.979980,10
2024-07-07T01:08:55,25.6100006,35.6599998,890.21002,6.55000019,663.96002,8
2024-07-07T01:09:55,25.6399993,35.5800018,890.179992,6.82000017,669.299987,10
2024-07-07T01:10:56,25.6399993,35.5600013,890.190002,7.05999994,670.419982,16
2024-07-07T01:11:56,25.6399993,35.4700012,890.150024,7.32000017,670.96002,18
2024-07-07T01:12:56,25.6700000,35.,890.179992,7.48000001,672.489990,10
2024-07-07T01:13:57,25.6700000,35.,890.150024,7.51999998,672.489990,10
2024-07-07T01:14:57,25.6399993,35.4599990,890.150024,7.61999988,673.609985,6
